,Event/Tabling,Event Date,Event Name,Event ID,Engagement Type
2034,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2035,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2036,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2037,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2038,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2039,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2040,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2041,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2042,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2043,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2044,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2045,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2046,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2047,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2048,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2049,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2050,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2051,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2052,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2053,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2054,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2055,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2056,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2057,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2058,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2059,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2060,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2061,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2062,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2063,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2064,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2065,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2066,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2067,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2068,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2069,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2070,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2071,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2072,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2073,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2074,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2075,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2076,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2077,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2078,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2079,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2080,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2081,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2082,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2083,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2084,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2085,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2086,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2087,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2088,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2089,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2090,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2091,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2092,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2093,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2094,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2095,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2096,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2097,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2098,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2099,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2100,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2101,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2102,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2103,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2104,Community Event,2025-06-22,Grand Rapids Pride,E26,Number Adults Engaged
2105,Community Event,2025-06-22,Grand Rapids Pride,E26,Nursing
2106,Community Event,2025-06-22,Grand Rapids Pride,E26,Nursing
2107,Community Event,2025-06-22,Grand Rapids Pride,E26,Nursing
2108,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2109,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2110,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2111,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2112,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2113,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2114,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2115,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2116,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2117,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2118,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2119,Community Event,2025-06-22,Grand Rapids Pride,E26,Changing
2120,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2121,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2122,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2123,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2124,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2125,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2126,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2127,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2128,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2129,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2130,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2131,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2132,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2133,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2134,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2135,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2136,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2137,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2138,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2139,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2140,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2141,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2142,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2143,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2144,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2145,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2146,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2147,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2148,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2149,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2150,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2151,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2152,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2153,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2154,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2155,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2156,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2157,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2158,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2159,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2160,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2161,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2162,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2163,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2164,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2165,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2166,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2167,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2168,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2169,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2170,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2171,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2172,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2173,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2174,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2175,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2176,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2177,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2178,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2179,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2180,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2181,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2182,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2183,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2184,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2185,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2186,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2187,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2188,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2189,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2190,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2191,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2192,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2193,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2194,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2195,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2196,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2197,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2198,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2199,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2200,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2201,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2202,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2203,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2204,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2205,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2206,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2207,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2208,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2209,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2210,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2211,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2212,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2213,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2214,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2215,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2216,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2217,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2218,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2219,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2220,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2221,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2222,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2223,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2224,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2225,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2226,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2227,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2228,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2229,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2230,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2231,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2232,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2233,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2234,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2235,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2236,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2237,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2238,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2239,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2240,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2241,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2242,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2243,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2244,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Adult Engaged
2245,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2246,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2247,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2248,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2249,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2250,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2251,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2252,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2253,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2254,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2255,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2256,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2257,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2258,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2259,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2260,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2261,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2262,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2263,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2264,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2265,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2266,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2267,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2268,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2269,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2270,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2271,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2272,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2273,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
2274,Community Event,2025-06-22,Grand Rapids Pride,E26,NN Kids Engaged
